Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,O3,03/04/2018 11:00,54.50000,ug m-3,P
BL0,O3,03/04/2018 12:00,62.50000,ug m-3,P
BL0,O3,03/04/2018 13:00,70.00000,ug m-3,P
BL0,O3,03/04/2018 14:00,78.00000,ug m-3,P
BL0,O3,03/04/2018 15:00,76.00000,ug m-3,P
BL0,O3,03/04/2018 16:00,64.50000,ug m-3,P
BL0,O3,03/04/2018 17:00,63.90000,ug m-3,P
BL0,O3,03/04/2018 18:00,64.50000,ug m-3,P
BL0,O3,03/04/2018 19:00,67.50000,ug m-3,P
BL0,O3,03/04/2018 20:00,60.70000,ug m-3,P
BL0,O3,03/04/2018 21:00,56.10000,ug m-3,P
BL0,O3,03/04/2018 22:00,50.10000,ug m-3,P
BL0,O3,03/04/2018 23:00,48.70000,ug m-3,P
BL0,O3,04/04/2018 00:00,53.10000,ug m-3,P
BL0,O3,04/04/2018 01:00,58.10000,ug m-3,P
BL0,O3,04/04/2018 02:00,59.90000,ug m-3,P
BL0,O3,04/04/2018 03:00,63.50000,ug m-3,P
BL0,O3,04/04/2018 04:00,55.50000,ug m-3,P
BL0,O3,04/04/2018 05:00,35.50000,ug m-3,P
BL0,O3,04/04/2018 06:00,37.30000,ug m-3,P
BL0,O3,04/04/2018 07:00,43.50000,ug m-3,P
BL0,O3,04/04/2018 08:00,59.50000,ug m-3,P
BL0,O3,04/04/2018 09:00,66.90000,ug m-3,P
BL0,O3,04/04/2018 10:00,65.90000,ug m-3,P
BL0,O3,04/04/2018 11:00,66.10000,ug m-3,P
BL0,O3,04/04/2018 12:00,65.50000,ug m-3,P
BL0,O3,04/04/2018 13:00,72.80000,ug m-3,P
BL0,O3,04/04/2018 14:00,70.60000,ug m-3,P
BL0,O3,04/04/2018 15:00,73.20000,ug m-3,P
BL0,O3,04/04/2018 16:00,74.40000,ug m-3,P
BL0,O3,04/04/2018 17:00,67.10000,ug m-3,P
BL0,O3,04/04/2018 18:00,61.90000,ug m-3,P
BL0,O3,04/04/2018 19:00,65.10000,ug m-3,P
BL0,O3,04/04/2018 20:00,57.50000,ug m-3,P
BL0,O3,04/04/2018 21:00,43.90000,ug m-3,P
BL0,O3,04/04/2018 22:00,34.10000,ug m-3,P
BL0,O3,04/04/2018 23:00,41.90000,ug m-3,P
BL0,O3,05/04/2018 00:00,42.10000,ug m-3,P
BL0,O3,05/04/2018 01:00,53.30000,ug m-3,P
BL0,O3,05/04/2018 02:00,55.50000,ug m-3,P
BL0,O3,05/04/2018 03:00,55.70000,ug m-3,P
BL0,O3,05/04/2018 04:00,46.50000,ug m-3,P
BL0,O3,05/04/2018 05:00,40.30000,ug m-3,P
BL0,O3,05/04/2018 06:00,25.30000,ug m-3,P
BL0,O3,05/04/2018 07:00,26.90000,ug m-3,P
BL0,O3,05/04/2018 08:00,31.10000,ug m-3,P
BL0,O3,05/04/2018 09:00,37.10000,ug m-3,P
BL0,O3,05/04/2018 10:00,49.90000,ug m-3,P
BL0,O3,05/04/2018 11:00,55.30000,ug m-3,P
BL0,O3,05/04/2018 12:00,60.30000,ug m-3,P
BL0,O3,05/04/2018 13:00,63.30000,ug m-3,P
BL0,O3,05/04/2018 14:00,63.70000,ug m-3,P
BL0,O3,05/04/2018 15:00,61.90000,ug m-3,P
BL0,O3,05/04/2018 16:00,60.90000,ug m-3,P
BL0,O3,05/04/2018 17:00,61.30000,ug m-3,P
BL0,O3,05/04/2018 18:00,59.70000,ug m-3,P
BL0,O3,05/04/2018 19:00,59.10000,ug m-3,P
BL0,O3,05/04/2018 20:00,59.10000,ug m-3,P
BL0,O3,05/04/2018 21:00,54.10000,ug m-3,P
BL0,O3,05/04/2018 22:00,58.30000,ug m-3,P
BL0,O3,05/04/2018 23:00,51.90000,ug m-3,P
BL0,O3,06/04/2018 00:00,55.70000,ug m-3,P
BL0,O3,06/04/2018 01:00,60.50000,ug m-3,P
BL0,O3,06/04/2018 02:00,59.70000,ug m-3,P
BL0,O3,06/04/2018 03:00,59.50000,ug m-3,P
BL0,O3,06/04/2018 04:00,50.70000,ug m-3,P
BL0,O3,06/04/2018 05:00,34.10000,ug m-3,P
BL0,O3,06/04/2018 06:00,22.40000,ug m-3,P
BL0,O3,06/04/2018 07:00,27.90000,ug m-3,P
BL0,O3,06/04/2018 08:00,33.30000,ug m-3,P
BL0,O3,06/04/2018 09:00,39.10000,ug m-3,P
BL0,O3,06/04/2018 10:00,48.70000,ug m-3,P
BL0,O3,06/04/2018 11:00,59.50000,ug m-3,P
BL0,O3,06/04/2018 12:00,60.70000,ug m-3,P
BL0,O3,06/04/2018 13:00,63.70000,ug m-3,P
BL0,O3,06/04/2018 14:00,60.50000,ug m-3,P
BL0,O3,06/04/2018 15:00,66.90000,ug m-3,P
BL0,O3,06/04/2018 16:00,62.50000,ug m-3,P
BL0,O3,06/04/2018 17:00,53.50000,ug m-3,P
BL0,O3,06/04/2018 18:00,33.10000,ug m-3,P
BL0,O3,06/04/2018 19:00,36.90000,ug m-3,P
BL0,O3,06/04/2018 20:00,33.70000,ug m-3,P
BL0,O3,06/04/2018 21:00,21.00000,ug m-3,P
BL0,O3,06/04/2018 22:00,15.60000,ug m-3,P
BL0,O3,06/04/2018 23:00,23.70000,ug m-3,P
BL0,O3,07/04/2018 00:00,28.10000,ug m-3,P
BL0,O3,07/04/2018 01:00,1.20000,ug m-3,P
BL0,O3,07/04/2018 02:00,2.80000,ug m-3,P
BL0,O3,07/04/2018 03:00,4.80000,ug m-3,P
BL0,O3,07/04/2018 04:00,5.40000,ug m-3,P
BL0,O3,07/04/2018 05:00,4.60000,ug m-3,P
BL0,O3,07/04/2018 06:00,2.40000,ug m-3,P
BL0,O3,07/04/2018 07:00,2.20000,ug m-3,P
BL0,O3,07/04/2018 08:00,3.60000,ug m-3,P
BL0,O3,07/04/2018 09:00,12.00000,ug m-3,P
BL0,O3,07/04/2018 10:00,53.50000,ug m-3,P
BL0,O3,07/04/2018 11:00,61.70000,ug m-3,P
BL0,O3,07/04/2018 12:00,60.70000,ug m-3,P
BL0,O3,07/04/2018 13:00,57.70000,ug m-3,P
BL0,O3,07/04/2018 14:00,63.70000,ug m-3,P
BL0,O3,07/04/2018 15:00,69.80000,ug m-3,P
BL0,O3,07/04/2018 16:00,65.70000,ug m-3,P
BL0,O3,07/04/2018 17:00,58.30000,ug m-3,P
BL0,O3,07/04/2018 18:00,34.50000,ug m-3,P
BL0,O3,07/04/2018 19:00,27.90000,ug m-3,P
BL0,O3,07/04/2018 20:00,42.70000,ug m-3,P
BL0,O3,07/04/2018 21:00,45.30000,ug m-3,P
BL0,O3,07/04/2018 22:00,44.90000,ug m-3,P
BL0,O3,07/04/2018 23:00,51.50000,ug m-3,P
BL0,O3,08/04/2018 00:00,53.90000,ug m-3,P
BL0,O3,08/04/2018 01:00,55.30000,ug m-3,P
BL0,O3,08/04/2018 02:00,43.30000,ug m-3,P
BL0,O3,08/04/2018 03:00,46.30000,ug m-3,P
BL0,O3,08/04/2018 04:00,37.90000,ug m-3,P
BL0,O3,08/04/2018 05:00,36.30000,ug m-3,P
BL0,O3,08/04/2018 06:00,19.80000,ug m-3,P
BL0,O3,08/04/2018 07:00,17.00000,ug m-3,P
BL0,O3,08/04/2018 08:00,21.60000,ug m-3,P
BL0,O3,08/04/2018 09:00,25.70000,ug m-3,P
BL0,O3,08/04/2018 10:00,49.10000,ug m-3,P
BL0,O3,08/04/2018 11:00,32.50000,ug m-3,P
BL0,O3,08/04/2018 12:00,19.80000,ug m-3,P
BL0,O3,08/04/2018 13:00,16.60000,ug m-3,P
BL0,O3,08/04/2018 14:00,26.90000,ug m-3,P
BL0,O3,08/04/2018 15:00,23.30000,ug m-3,P
BL0,O3,08/04/2018 16:00,28.10000,ug m-3,P
BL0,O3,08/04/2018 17:00,23.30000,ug m-3,P
BL0,O3,08/04/2018 18:00,17.00000,ug m-3,P
BL0,O3,08/04/2018 19:00,7.40000,ug m-3,P
BL0,O3,08/04/2018 20:00,15.80000,ug m-3,P
BL0,O3,08/04/2018 21:00,18.60000,ug m-3,P
BL0,O3,08/04/2018 22:00,25.70000,ug m-3,P
BL0,O3,08/04/2018 23:00,27.10000,ug m-3,P
BL0,O3,09/04/2018 00:00,20.80000,ug m-3,P
BL0,O3,09/04/2018 01:00,25.10000,ug m-3,P
BL0,O3,09/04/2018 02:00,29.10000,ug m-3,P
BL0,O3,09/04/2018 03:00,30.30000,ug m-3,P
BL0,O3,09/04/2018 04:00,24.30000,ug m-3,P
BL0,O3,09/04/2018 05:00,19.60000,ug m-3,P
BL0,O3,09/04/2018 06:00,12.20000,ug m-3,P
BL0,O3,09/04/2018 07:00,5.60000,ug m-3,P
BL0,O3,09/04/2018 08:00,5.80000,ug m-3,P
BL0,O3,09/04/2018 09:00,13.20000,ug m-3,P
BL0,O3,09/04/2018 10:00,15.00000,ug m-3,P
BL0,O3,09/04/2018 11:00,10.80000,ug m-3,P
BL0,O3,09/04/2018 12:00,15.40000,ug m-3,P
BL0,O3,09/04/2018 13:00,14.20000,ug m-3,P
BL0,O3,09/04/2018 14:00,18.40000,ug m-3,P
BL0,O3,09/04/2018 15:00,15.40000,ug m-3,P
BL0,O3,09/04/2018 16:00,21.00000,ug m-3,P
BL0,O3,09/04/2018 17:00,16.60000,ug m-3,P
BL0,O3,09/04/2018 18:00,12.40000,ug m-3,P
BL0,O3,09/04/2018 19:00,14.40000,ug m-3,P
BL0,O3,09/04/2018 20:00,12.40000,ug m-3,P
BL0,O3,09/04/2018 21:00,6.20000,ug m-3,P
BL0,O3,09/04/2018 22:00,12.00000,ug m-3,P
BL0,O3,09/04/2018 23:00,14.60000,ug m-3,P
BL0,O3,10/04/2018 00:00,18.00000,ug m-3,P
BL0,O3,10/04/2018 01:00,32.90000,ug m-3,P
BL0,O3,10/04/2018 02:00,38.50000,ug m-3,P
BL0,O3,10/04/2018 03:00,34.10000,ug m-3,P
BL0,O3,10/04/2018 04:00,30.90000,ug m-3,P
BL0,O3,10/04/2018 05:00,26.90000,ug m-3,P
BL0,O3,10/04/2018 06:00,23.00000,ug m-3,P
BL0,O3,10/04/2018 07:00,22.80000,ug m-3,P
BL0,O3,10/04/2018 08:00,19.80000,ug m-3,P
BL0,O3,10/04/2018 09:00,20.60000,ug m-3,P
BL0,O3,10/04/2018 10:00,20.00000,ug m-3,P
BL0,O3,10/04/2018 11:00,21.80000,ug m-3,P
BL0,O3,10/04/2018 12:00,28.70000,ug m-3,P
BL0,O3,10/04/2018 13:00,38.50000,ug m-3,P
BL0,O3,10/04/2018 14:00,37.30000,ug m-3,P
BL0,O3,10/04/2018 15:00,44.30000,ug m-3,P
BL0,O3,10/04/2018 16:00,40.90000,ug m-3,P
BL0,O3,10/04/2018 17:00,37.70000,ug m-3,P
BL0,O3,10/04/2018 18:00,18.00000,ug m-3,P
BL0,O3,10/04/2018 19:00,8.60000,ug m-3,P
BL0,O3,10/04/2018 20:00,2.60000,ug m-3,P
BL0,O3,10/04/2018 21:00,3.20000,ug m-3,P
BL0,O3,10/04/2018 22:00,7.80000,ug m-3,P
BL0,O3,10/04/2018 23:00,6.00000,ug m-3,P
BL0,O3,11/04/2018 00:00,8.00000,ug m-3,P
BL0,O3,11/04/2018 01:00,21.60000,ug m-3,P
BL0,O3,11/04/2018 02:00,25.70000,ug m-3,P
BL0,O3,11/04/2018 03:00,20.40000,ug m-3,P
BL0,O3,11/04/2018 04:00,15.00000,ug m-3,P
BL0,O3,11/04/2018 05:00,8.60000,ug m-3,P
BL0,O3,11/04/2018 06:00,10.00000,ug m-3,P
BL0,O3,11/04/2018 07:00,16.80000,ug m-3,P
BL0,O3,11/04/2018 08:00,12.60000,ug m-3,P
BL0,O3,11/04/2018 09:00,16.00000,ug m-3,P
BL0,O3,11/04/2018 10:00,17.60000,ug m-3,P
BL0,O3,11/04/2018 11:00,12.60000,ug m-3,P
BL0,O3,11/04/2018 12:00,14.60000,ug m-3,P
BL0,O3,11/04/2018 13:00,14.40000,ug m-3,P
BL0,O3,11/04/2018 14:00,9.00000,ug m-3,P
BL0,O3,11/04/2018 15:00,8.00000,ug m-3,P
BL0,O3,11/04/2018 16:00,7.60000,ug m-3,P
BL0,O3,11/04/2018 17:00,7.80000,ug m-3,P
BL0,O3,11/04/2018 18:00,8.00000,ug m-3,P
BL0,O3,11/04/2018 19:00,11.40000,ug m-3,P
BL0,O3,11/04/2018 20:00,5.20000,ug m-3,P
BL0,O3,11/04/2018 21:00,3.00000,ug m-3,P
BL0,O3,11/04/2018 22:00,2.60000,ug m-3,P
BL0,O3,11/04/2018 23:00,8.20000,ug m-3,P
BL0,O3,12/04/2018 00:00,19.60000,ug m-3,P
BL0,O3,12/04/2018 01:00,29.70000,ug m-3,P
BL0,O3,12/04/2018 02:00,30.10000,ug m-3,P
BL0,O3,12/04/2018 03:00,24.10000,ug m-3,P
BL0,O3,12/04/2018 04:00,17.00000,ug m-3,P
BL0,O3,12/04/2018 05:00,15.80000,ug m-3,P
BL0,O3,12/04/2018 06:00,9.60000,ug m-3,P
BL0,O3,12/04/2018 07:00,8.20000,ug m-3,P
BL0,O3,12/04/2018 08:00,7.20000,ug m-3,P
BL0,O3,12/04/2018 09:00,6.00000,ug m-3,P
BL0,O3,12/04/2018 10:00,5.80000,ug m-3,P
BL0,O3,12/04/2018 11:00,6.40000,ug m-3,P
BL0,O3,12/04/2018 12:00,5.60000,ug m-3,P
BL0,O3,12/04/2018 13:00,5.40000,ug m-3,P
BL0,O3,12/04/2018 14:00,6.20000,ug m-3,P
BL0,O3,12/04/2018 15:00,5.40000,ug m-3,P
BL0,O3,12/04/2018 16:00,6.60000,ug m-3,P
BL0,O3,12/04/2018 17:00,11.00000,ug m-3,P
BL0,O3,12/04/2018 18:00,16.00000,ug m-3,P
BL0,O3,12/04/2018 19:00,18.60000,ug m-3,P
BL0,O3,12/04/2018 20:00,27.50000,ug m-3,P
BL0,O3,12/04/2018 21:00,24.30000,ug m-3,P
BL0,O3,12/04/2018 22:00,29.50000,ug m-3,P
BL0,O3,12/04/2018 23:00,33.90000,ug m-3,P
BL0,O3,13/04/2018 00:00,33.50000,ug m-3,P
BL0,O3,13/04/2018 01:00,43.70000,ug m-3,P
BL0,O3,13/04/2018 02:00,40.50000,ug m-3,P
BL0,O3,13/04/2018 03:00,39.70000,ug m-3,P
BL0,O3,13/04/2018 04:00,37.70000,ug m-3,P
BL0,O3,13/04/2018 05:00,34.70000,ug m-3,P
BL0,O3,13/04/2018 06:00,16.00000,ug m-3,P
BL0,O3,13/04/2018 07:00,16.00000,ug m-3,P
BL0,O3,13/04/2018 08:00,14.40000,ug m-3,P
BL0,O3,13/04/2018 09:00,18.20000,ug m-3,P
BL0,O3,13/04/2018 10:00,25.90000,ug m-3,P
BL0,O3,13/04/2018 11:00,24.10000,ug m-3,P
BL0,O3,13/04/2018 12:00,25.30000,ug m-3,P
BL0,O3,13/04/2018 13:00,45.70000,ug m-3,P
BL0,O3,13/04/2018 14:00,40.50000,ug m-3,P
BL0,O3,13/04/2018 15:00,31.10000,ug m-3,P
BL0,O3,13/04/2018 16:00,35.50000,ug m-3,P
BL0,O3,13/04/2018 17:00,45.30000,ug m-3,P
BL0,O3,13/04/2018 18:00,40.10000,ug m-3,P
BL0,O3,13/04/2018 19:00,27.30000,ug m-3,P
BL0,O3,13/04/2018 20:00,27.50000,ug m-3,P
BL0,O3,13/04/2018 21:00,24.70000,ug m-3,P
BL0,O3,13/04/2018 22:00,27.90000,ug m-3,P
BL0,O3,13/04/2018 23:00,17.00000,ug m-3,P
BL0,O3,14/04/2018 00:00,22.60000,ug m-3,P
BL0,O3,14/04/2018 01:00,10.60000,ug m-3,P
BL0,O3,14/04/2018 02:00,16.40000,ug m-3,P
BL0,O3,14/04/2018 03:00,17.60000,ug m-3,P
BL0,O3,14/04/2018 04:00,15.40000,ug m-3,P
BL0,O3,14/04/2018 05:00,8.60000,ug m-3,P
BL0,O3,14/04/2018 06:00,6.20000,ug m-3,P
BL0,O3,14/04/2018 07:00,11.40000,ug m-3,P
BL0,O3,14/04/2018 08:00,22.60000,ug m-3,P
BL0,O3,14/04/2018 09:00,46.50000,ug m-3,P
BL0,O3,14/04/2018 10:00,60.10000,ug m-3,P
BL0,O3,14/04/2018 11:00,65.90000,ug m-3,P
BL0,O3,14/04/2018 12:00,76.20000,ug m-3,P
BL0,O3,14/04/2018 13:00,81.20000,ug m-3,P
BL0,O3,14/04/2018 14:00,77.40000,ug m-3,P
BL0,O3,14/04/2018 15:00,68.90000,ug m-3,P
BL0,O3,14/04/2018 16:00,67.90000,ug m-3,P
BL0,O3,14/04/2018 17:00,56.10000,ug m-3,P
BL0,O3,14/04/2018 18:00,26.10000,ug m-3,P
BL0,O3,14/04/2018 19:00,11.60000,ug m-3,P
BL0,O3,14/04/2018 20:00,3.40000,ug m-3,P
BL0,O3,14/04/2018 21:00,1.60000,ug m-3,P
BL0,O3,14/04/2018 22:00,1.00000,ug m-3,P
BL0,O3,14/04/2018 23:00,2.40000,ug m-3,P
BL0,O3,15/04/2018 00:00,2.20000,ug m-3,P
BL0,O3,15/04/2018 01:00,1.60000,ug m-3,P
BL0,O3,15/04/2018 02:00,3.20000,ug m-3,P
BL0,O3,15/04/2018 03:00,5.20000,ug m-3,P
BL0,O3,15/04/2018 04:00,3.20000,ug m-3,P
BL0,O3,15/04/2018 05:00,6.00000,ug m-3,P
BL0,O3,15/04/2018 06:00,7.80000,ug m-3,P
BL0,O3,15/04/2018 07:00,14.40000,ug m-3,P
BL0,O3,15/04/2018 08:00,21.60000,ug m-3,P
BL0,O3,15/04/2018 09:00,44.10000,ug m-3,P
BL0,O3,15/04/2018 10:00,60.50000,ug m-3,P
BL0,O3,15/04/2018 11:00,62.50000,ug m-3,P
BL0,O3,15/04/2018 12:00,68.10000,ug m-3,P
BL0,O3,15/04/2018 13:00,70.80000,ug m-3,P
BL0,O3,15/04/2018 14:00,76.80000,ug m-3,P
BL0,O3,15/04/2018 15:00,81.20000,ug m-3,P
BL0,O3,15/04/2018 16:00,72.40000,ug m-3,P
BL0,O3,15/04/2018 17:00,64.10000,ug m-3,P
BL0,O3,15/04/2018 18:00,58.10000,ug m-3,P
BL0,O3,15/04/2018 19:00,55.70000,ug m-3,P
BL0,O3,15/04/2018 20:00,53.30000,ug m-3,P
BL0,O3,15/04/2018 21:00,55.50000,ug m-3,P
BL0,O3,15/04/2018 22:00,57.50000,ug m-3,P
BL0,O3,15/04/2018 23:00,59.50000,ug m-3,P
BL0,O3,16/04/2018 00:00,63.50000,ug m-3,P
BL0,O3,16/04/2018 01:00,63.30000,ug m-3,P
BL0,O3,16/04/2018 02:00,65.10000,ug m-3,P
BL0,O3,16/04/2018 03:00,62.70000,ug m-3,P
BL0,O3,16/04/2018 04:00,59.50000,ug m-3,P
BL0,O3,16/04/2018 05:00,51.10000,ug m-3,P
BL0,O3,16/04/2018 06:00,44.50000,ug m-3,P
BL0,O3,16/04/2018 07:00,53.10000,ug m-3,P
BL0,O3,16/04/2018 08:00,59.50000,ug m-3,P
BL0,O3,16/04/2018 09:00,72.40000,ug m-3,P
BL0,O3,16/04/2018 10:00,73.00000,ug m-3,P
BL0,O3,16/04/2018 11:00,71.20000,ug m-3,P
BL0,O3,16/04/2018 12:00,70.20000,ug m-3,P
BL0,O3,16/04/2018 13:00,75.40000,ug m-3,P
BL0,O3,16/04/2018 14:00,78.80000,ug m-3,P
BL0,O3,16/04/2018 15:00,83.20000,ug m-3,P
BL0,O3,16/04/2018 16:00,85.00000,ug m-3,P
BL0,O3,16/04/2018 17:00,80.80000,ug m-3,P
BL0,O3,16/04/2018 18:00,77.20000,ug m-3,P
BL0,O3,16/04/2018 19:00,69.30000,ug m-3,P
BL0,O3,16/04/2018 20:00,62.10000,ug m-3,P
BL0,O3,16/04/2018 21:00,50.30000,ug m-3,P
BL0,O3,16/04/2018 22:00,63.10000,ug m-3,P
BL0,O3,16/04/2018 23:00,73.00000,ug m-3,P
BL0,O3,17/04/2018 00:00,76.00000,ug m-3,P
BL0,O3,17/04/2018 01:00,76.40000,ug m-3,P
BL0,O3,17/04/2018 02:00,73.60000,ug m-3,P
BL0,O3,17/04/2018 03:00,76.20000,ug m-3,P
BL0,O3,17/04/2018 04:00,71.60000,ug m-3,P
BL0,O3,17/04/2018 05:00,61.90000,ug m-3,P
BL0,O3,17/04/2018 06:00,52.90000,ug m-3,P
BL0,O3,17/04/2018 07:00,55.50000,ug m-3,P
BL0,O3,17/04/2018 08:00,57.30000,ug m-3,P
BL0,O3,17/04/2018 09:00,65.10000,ug m-3,P
BL0,O3,17/04/2018 10:00,74.60000,ug m-3,P
BL0,O3,17/04/2018 11:00,72.80000,ug m-3,P
BL0,O3,17/04/2018 12:00,78.60000,ug m-3,P
BL0,O3,17/04/2018 13:00,78.80000,ug m-3,P
BL0,O3,17/04/2018 14:00,80.80000,ug m-3,P
BL0,O3,17/04/2018 15:00,78.80000,ug m-3,P
BL0,O3,17/04/2018 16:00,71.60000,ug m-3,P
BL0,O3,17/04/2018 17:00,74.20000,ug m-3,P
BL0,O3,17/04/2018 18:00,67.50000,ug m-3,P
BL0,O3,17/04/2018 19:00,69.10000,ug m-3,P
BL0,O3,17/04/2018 20:00,65.70000,ug m-3,P
BL0,O3,17/04/2018 21:00,62.90000,ug m-3,P
BL0,O3,17/04/2018 22:00,57.10000,ug m-3,P
BL0,O3,17/04/2018 23:00,52.30000,ug m-3,P
BL0,O3,18/04/2018 00:00,54.90000,ug m-3,P
BL0,O3,18/04/2018 01:00,53.50000,ug m-3,P
BL0,O3,18/04/2018 02:00,52.70000,ug m-3,P
BL0,O3,18/04/2018 03:00,48.30000,ug m-3,P
BL0,O3,18/04/2018 04:00,44.70000,ug m-3,P
BL0,O3,18/04/2018 05:00,28.50000,ug m-3,P
BL0,O3,18/04/2018 06:00,21.00000,ug m-3,P
BL0,O3,18/04/2018 07:00,27.50000,ug m-3,P
BL0,O3,18/04/2018 08:00,37.90000,ug m-3,P
BL0,O3,18/04/2018 09:00,44.70000,ug m-3,P
BL0,O3,18/04/2018 10:00,48.30000,ug m-3,P
BL0,O3,18/04/2018 11:00,52.50000,ug m-3,P
BL0,O3,18/04/2018 12:00,55.70000,ug m-3,P
BL0,O3,18/04/2018 13:00,58.70000,ug m-3,P
BL0,O3,18/04/2018 14:00,78.40000,ug m-3,P
BL0,O3,18/04/2018 15:00,75.60000,ug m-3,P
BL0,O3,18/04/2018 16:00,76.60000,ug m-3,P
BL0,O3,18/04/2018 17:00,76.00000,ug m-3,P
BL0,O3,18/04/2018 18:00,67.70000,ug m-3,P
BL0,O3,18/04/2018 19:00,20.80000,ug m-3,P
BL0,O3,18/04/2018 20:00,25.30000,ug m-3,P
BL0,O3,18/04/2018 21:00,8.60000,ug m-3,P
BL0,O3,18/04/2018 22:00,4.00000,ug m-3,P
BL0,O3,18/04/2018 23:00,3.40000,ug m-3,P
BL0,O3,19/04/2018 00:00,4.40000,ug m-3,P
BL0,O3,19/04/2018 01:00,8.80000,ug m-3,P
BL0,O3,19/04/2018 02:00,9.20000,ug m-3,P
BL0,O3,19/04/2018 03:00,2.40000,ug m-3,P
BL0,O3,19/04/2018 04:00,0.80000,ug m-3,P
BL0,O3,19/04/2018 05:00,1.60000,ug m-3,P
BL0,O3,19/04/2018 06:00,2.40000,ug m-3,P
BL0,O3,19/04/2018 07:00,3.40000,ug m-3,P
BL0,O3,19/04/2018 08:00,6.00000,ug m-3,P
BL0,O3,19/04/2018 09:00,9.40000,ug m-3,P
BL0,O3,19/04/2018 10:00,20.60000,ug m-3,P
BL0,O3,19/04/2018 11:00,65.10000,ug m-3,P
BL0,O3,19/04/2018 12:00,82.40000,ug m-3,P
BL0,O3,19/04/2018 13:00,111.20000,ug m-3,P
BL0,O3,19/04/2018 14:00,113.00000,ug m-3,P
BL0,O3,19/04/2018 15:00,122.50000,ug m-3,P
BL0,O3,19/04/2018 16:00,122.90000,ug m-3,P
BL0,O3,19/04/2018 17:00,61.30000,ug m-3,P
BL0,O3,19/04/2018 18:00,78.80000,ug m-3,P
BL0,O3,19/04/2018 19:00,87.40000,ug m-3,P
BL0,O3,19/04/2018 20:00,85.00000,ug m-3,P
BL0,O3,19/04/2018 21:00,75.80000,ug m-3,P
BL0,O3,19/04/2018 22:00,75.40000,ug m-3,P
BL0,O3,19/04/2018 23:00,72.80000,ug m-3,P
BL0,O3,20/04/2018 00:00,61.70000,ug m-3,P
BL0,O3,20/04/2018 01:00,35.10000,ug m-3,P
BL0,O3,20/04/2018 02:00,41.90000,ug m-3,P
BL0,O3,20/04/2018 03:00,31.90000,ug m-3,P
BL0,O3,20/04/2018 04:00,11.00000,ug m-3,P
BL0,O3,20/04/2018 05:00,7.40000,ug m-3,P
BL0,O3,20/04/2018 06:00,6.20000,ug m-3,P
BL0,O3,20/04/2018 07:00,7.20000,ug m-3,P
BL0,O3,20/04/2018 08:00,9.60000,ug m-3,P
BL0,O3,20/04/2018 09:00,19.60000,ug m-3,P
BL0,O3,20/04/2018 10:00,29.70000,ug m-3,P
BL0,O3,20/04/2018 11:00,53.30000,ug m-3,P
BL0,O3,20/04/2018 12:00,69.80000,ug m-3,P
BL0,O3,20/04/2018 13:00,78.00000,ug m-3,P
BL0,O3,20/04/2018 14:00,74.40000,ug m-3,P
BL0,O3,20/04/2018 15:00,75.00000,ug m-3,P
BL0,O3,20/04/2018 16:00,64.50000,ug m-3,P
BL0,O3,20/04/2018 17:00,62.10000,ug m-3,P
BL0,O3,20/04/2018 18:00,35.70000,ug m-3,P
BL0,O3,20/04/2018 19:00,23.90000,ug m-3,P
BL0,O3,20/04/2018 20:00,40.10000,ug m-3,P
BL0,O3,20/04/2018 21:00,42.10000,ug m-3,P
BL0,O3,20/04/2018 22:00,64.70000,ug m-3,P
BL0,O3,20/04/2018 23:00,46.10000,ug m-3,P
BL0,O3,21/04/2018 00:00,35.50000,ug m-3,P
BL0,O3,21/04/2018 01:00,38.30000,ug m-3,P
BL0,O3,21/04/2018 02:00,48.30000,ug m-3,P
BL0,O3,21/04/2018 03:00,45.10000,ug m-3,P
BL0,O3,21/04/2018 04:00,36.10000,ug m-3,P
BL0,O3,21/04/2018 05:00,24.10000,ug m-3,P
BL0,O3,21/04/2018 06:00,16.40000,ug m-3,P
BL0,O3,21/04/2018 07:00,19.40000,ug m-3,P
BL0,O3,21/04/2018 08:00,22.20000,ug m-3,P
BL0,O3,21/04/2018 09:00,32.90000,ug m-3,P
BL0,O3,21/04/2018 10:00,38.30000,ug m-3,P
BL0,O3,21/04/2018 11:00,39.90000,ug m-3,P
BL0,O3,21/04/2018 12:00,37.50000,ug m-3,P
BL0,O3,21/04/2018 13:00,42.10000,ug m-3,P
BL0,O3,21/04/2018 14:00,36.70000,ug m-3,P
BL0,O3,21/04/2018 15:00,37.50000,ug m-3,P
BL0,O3,21/04/2018 16:00,51.90000,ug m-3,P
BL0,O3,21/04/2018 17:00,56.50000,ug m-3,P
BL0,O3,21/04/2018 18:00,36.90000,ug m-3,P
BL0,O3,21/04/2018 19:00,25.10000,ug m-3,P
BL0,O3,21/04/2018 20:00,13.20000,ug m-3,P
BL0,O3,21/04/2018 21:00,25.50000,ug m-3,P
BL0,O3,21/04/2018 22:00,18.80000,ug m-3,P
BL0,O3,21/04/2018 23:00,41.70000,ug m-3,P
BL0,O3,22/04/2018 00:00,68.90000,ug m-3,P
BL0,O3,22/04/2018 01:00,65.70000,ug m-3,P
BL0,O3,22/04/2018 02:00,33.50000,ug m-3,P
BL0,O3,22/04/2018 03:00,14.20000,ug m-3,P
BL0,O3,22/04/2018 04:00,2.20000,ug m-3,P
